kind,idx,us,extra
rollover,5685,6,
rollover,5686,20,
rollover,5687,29,
rollover,5688,6,
rollover,5689,6,
rollover,5690,7,
rollover,5691,7,
rollover,5692,8,
rollover,5693,7,
rollover,5694,7,
rollover,5695,5,
rollover,5696,19,
rollover,5697,19,
rollover,5698,8,
rollover,5699,5,
rollover,5700,8,
rollover,5701,12,
rollover,5702,6,
rollover,5703,14,
rollover,5704,7,
rollover,5705,7,
rollover,5706,7,
rollover,5707,8,
rollover,5708,9,
rollover,5709,6,
rollover,5710,7,
rollover,5711,7,
rollover,5712,10,
rollover,5713,7,
rollover,5714,20,
rollover,5715,7,
rollover,5716,6,
rollover,5717,13,
rollover,5718,7,
rollover,5719,21,
rollover,5720,12,
rollover,5721,12,
rollover,5722,7,
rollover,5723,6,
rollover,5724,6,
rollover,5725,6,
rollover,5726,23,
rollover,5727,13,
rollover,5728,14,
rollover,5729,20,
rollover,5730,7,
rollover,5731,6,
rollover,5732,7,
rollover,5733,6,
rollover,5734,17,
rollover,5735,7,
rollover,5736,15,
rollover,5737,6,
rollover,5738,7,
rollover,5739,6,
rollover,5740,18,
rollover,5741,10,
rollover,5742,23,
rollover,5743,7,
rollover,5744,15,
rollover,5745,6,
rollover,5746,7,
rollover,5747,33,
rollover,5748,7,
rollover,5749,6,
rollover,5750,5,
rollover,5751,11,
rollover,5752,13,
rollover,5753,7,
rollover,5754,12,
rollover,5755,6,
rollover,5756,5,
rollover,5757,3,
rollover,5758,6,
rollover,5759,12,
rollover,5760,14,
rollover,5761,6,
rollover,5762,7,
rollover,5763,7,
rollover,5764,7,
rollover,5765,7,
rollover,5766,6,
rollover,5767,7,
rollover,5768,7,
rollover,5769,14,
rollover,5770,20,
rollover,5771,5,
rollover,5772,7,
rollover,5773,20,
rollover,5774,23,
rollover,5775,22,
rollover,5776,12,
rollover,5777,5,
rollover,5778,5,
rollover,5779,7,
rollover,5780,9,
rollover,5781,7,
rollover,5782,4,
rollover,5783,7,
rollover,5784,24,
rollover,5785,6,
rollover,5786,6,
rollover,5787,17,
rollover,5788,21,
rollover,5789,16,
rollover,5790,14,
rollover,5791,12,
rollover,5792,6,
rollover,5793,6,
rollover,5794,22,
rollover,5795,15,
rollover,5796,14,
rollover,5797,15,
rollover,5798,7,
rollover,5799,6,
rollover,5800,6,
rollover,5801,21,
rollover,5802,10,
rollover,5803,7,
rollover,5804,7,
rollover,5805,15,
rollover,5806,8,
rollover,5807,9,
rollover,5808,21,
rollover,5809,9,
rollover,5810,7,
rollover,5811,18,
rollover,5812,12,
rollover,5813,6,
rollover,5814,20,
rollover,5815,7,
rollover,5816,22,
rollover,5817,20,
rollover,5818,9,
rollover,5819,15,
rollover,5820,7,
rollover,5821,7,
rollover,5822,6,
rollover,5823,22,
rollover,5824,7,
rollover,5825,18,
rollover,5826,19,
rollover,5827,14,
rollover,5828,6,
rollover,5829,4,
rollover,5830,13,
rollover,5831,8,
rollover,5832,6,
rollover,5833,6,
rollover,5834,3,
rollover,5835,8,
rollover,5836,6,
rollover,5837,17,
rollover,5838,7,
rollover,5839,7,
rollover,5840,8,
rollover,5841,7,
rollover,5842,10,
rollover,5843,8,
rollover,5844,21,
rollover,5845,8,
rollover,5846,6,
rollover,5847,10,
rollover,5848,6,
rollover,5849,8,
rollover,5850,6,
rollover,5851,21,
rollover,5852,8,
rollover,5853,6,
rollover,5854,3,
rollover,5855,7,
rollover,5856,6,
rollover,5857,5,
rollover,5858,6,
rollover,5859,6,
rollover,5860,9,
rollover,5861,5,
rollover,5862,7,
rollover,5863,10,
rollover,5864,20,
rollover,5865,8,
rollover,5866,7,
rollover,5867,19,
rollover,5868,7,
rollover,5869,7,
rollover,5870,20,
rollover,5871,5,
rollover,5872,5,
rollover,5873,7,
rollover,5874,20,
rollover,5875,6,
rollover,5876,6,
rollover,5877,5,
rollover,5878,15,
rollover,5879,7,
rollover,5880,6,
rollover,5881,20,
rollover,5882,5,
rollover,5883,9,
rollover,5884,11,
rollover,5885,11,
rollover,5886,18,
rollover,5887,21,
rollover,5888,19,
rollover,5889,6,
rollover,5890,8,
rollover,5891,6,
rollover,5892,18,
rollover,5893,7,
rollover,5894,7,
rollover,5895,7,
rollover,5896,6,
rollover,5897,6,
rollover,5898,6,
rollover,5899,9,
rollover,5900,7,
rollover,5901,6,
rollover,5902,21,
rollover,5903,6,
rollover,5904,5,
rollover,5905,8,
rollover,5906,9,
rollover,5907,7,
rollover,5908,5,
rollover,5909,8,
rollover,5910,13,
rollover,5911,13,
rollover,5912,6,
rollover,5913,7,
rollover,5914,5,
rollover,5915,3,
rollover,5916,6,
rollover,5917,6,
rollover,5918,20,
rollover,5919,20,
rollover,5920,20,
rollover,5921,6,
rollover,5922,6,
rollover,5923,6,
rollover,5924,10,
rollover,5925,6,
rollover,5926,21,
rollover,5927,17,
rollover,5928,24,
rollover,5929,26,
rollover,5930,6,
rollover,5931,20,
rollover,5932,23,
rollover,5933,17,
rollover,5934,7,
rollover,5935,8,
rollover,5936,7,
rollover,5937,7,
rollover,5938,6,
rollover,5939,13,
rollover,5940,10,
rollover,5941,8,
rollover,5942,15,
rollover,5943,6,
rollover,5944,9,
rollover,5945,6,
rollover,5946,21,
rollover,5947,7,
rollover,5948,23,
rollover,5949,21,
rollover,5950,11,
rollover,5951,6,
rollover,5952,8,
rollover,5953,7,
rollover,5954,20,
rollover,5955,21,
rollover,5956,6,
rollover,5957,6,
rollover,5958,6,
rollover,5959,6,
rollover,5960,7,
rollover,5961,22,
rollover,5962,24,
rollover,5963,5,
rollover,5964,21,
rollover,5965,7,
rollover,5966,7,
rollover,5967,7,
rollover,5968,6,
rollover,5969,7,
rollover,5970,10,
rollover,5971,9,
rollover,5972,7,
rollover,5973,6,
rollover,5974,7,
rollover,5975,7,
rollover,5976,7,
rollover,5977,7,
rollover,5978,8,
rollover,5979,7,
rollover,5980,6,
rollover,5981,6,
rollover,5982,6,
rollover,5983,19,
rollover,5984,5,
rollover,5985,6,
rollover,5986,7,
rollover,5987,7,
rollover,5988,6,
rollover,5989,16,
rollover,5990,6,
rollover,5991,14,
rollover,5992,9,
rollover,5993,5,
rollover,5994,12,
rollover,5995,18,
rollover,5996,20,
rollover,5997,22,
rollover,5998,6,
rollover,5999,9,
rollover,6000,6,
rollover,6001,8,
rollover,6002,15,
rollover,6003,20,
rollover,6004,12,
rollover,6005,15,
rollover,6006,6,
rollover,6007,6,
rollover,6008,5,
rollover,6009,7,
rollover,6010,22,
rollover,6011,7,
rollover,6012,31,
rollover,6013,7,
rollover,6014,6,
rollover,6015,15,
rollover,6016,8,
rollover,6017,21,
rollover,6018,20,
rollover,6019,9,
rollover,6020,6,
rollover,6021,7,
rollover,6022,7,
rollover,6023,7,
rollover,6024,17,
rollover,6025,22,
rollover,6026,7,
rollover,6027,7,
rollover,6028,6,
rollover,6029,24,
rollover,6030,22,
rollover,6031,21,
rollover,6032,14,
rollover,6033,8,
rollover,6034,6,
rollover,6035,9,
rollover,6036,7,
rollover,6037,7,
rollover,6038,7,
rollover,6039,13,
rollover,6040,6,
rollover,6041,6,
rollover,6042,6,
rollover,6043,6,
rollover,6044,6,
rollover,6045,21,
rollover,6046,6,
rollover,6047,11,
rollover,6048,7,
rollover,6049,7,
rollover,6050,6,
rollover,6051,10,
rollover,6052,6,
rollover,6053,21,
rollover,6054,6,
rollover,6055,6,
rollover,6056,20,
rollover,6057,11,
rollover,6058,11,
rollover,6059,10,
rollover,6060,17,
rollover,6061,7,
rollover,6062,6,
rollover,6063,23,
rollover,6064,7,
rollover,6065,10,
rollover,6066,7,
rollover,6067,32,
rollover,6068,6,
rollover,6069,7,
rollover,6070,10,
rollover,6071,20,
rollover,6072,9,
rollover,6073,5,
rollover,6074,7,
rollover,6075,6,
rollover,6076,7,
rollover,6077,13,
rollover,6078,7,
rollover,6079,7,
rollover,6080,21,
rollover,6081,22,
rollover,6082,20,
rollover,6083,18,
rollover,6084,6,
rollover,6085,10,
rollover,6086,7,
rollover,6087,19,
rollover,6088,6,
rollover,6089,6,
rollover,6090,7,
rollover,6091,9,
rollover,6092,17,
rollover,6093,14,
rollover,6094,6,
rollover,6095,11,
rollover,6096,9,
rollover,6097,6,
rollover,6098,6,
rollover,6099,20,
rollover,6100,8,
rollover,6101,7,
rollover,6102,3,
rollover,6103,6,
rollover,6104,21,
rollover,6105,6,
rollover,6106,6,
rollover,6107,9,
rollover,6108,16,
rollover,6109,9,
rollover,6110,8,
rollover,6111,11,
rollover,6112,7,
rollover,6113,8,
rollover,6114,7,
rollover,6115,7,
rollover,6116,7,
rollover,6117,6,
rollover,6118,5,
rollover,6119,13,
rollover,6120,5,
rollover,6121,19,
rollover,6122,6,
rollover,6123,6,
rollover,6124,21,
rollover,6125,20,
rollover,6126,9,
rollover,6127,10,
rollover,6128,8,
rollover,6129,7,
rollover,6130,8,
rollover,6131,6,
rollover,6132,8,
rollover,6133,20,
rollover,6134,12,
rollover,6135,8,
rollover,6136,14,
rollover,6137,5,
rollover,6138,7,
rollover,6139,7,
rollover,6140,8,
rollover,6141,9,
rollover,6142,10,
rollover,6143,9,
rollover,6144,6,
rollover,6145,7,
rollover,6146,21,
rollover,6147,11,
rollover,6148,6,
rollover,6149,7,
rollover,6150,8,
rollover,6151,7,
rollover,6152,7,
rollover,6153,23,
rollover,6154,6,
rollover,6155,6,
rollover,6156,6,
rollover,6157,25,
rollover,6158,6,
rollover,6159,4,
rollover,6160,15,
rollover,6161,7,
rollover,6162,20,
rollover,6163,7,
rollover,6164,7,
rollover,6165,6,
rollover,6166,6,
rollover,6167,7,
rollover,6168,7,
rollover,6169,8,
rollover,6170,8,
rollover,6171,7,
rollover,6172,16,
rollover,6173,20,
rollover,6174,7,
rollover,6175,19,
rollover,6176,11,
rollover,6177,21,
rollover,6178,7,
rollover,6179,6,
rollover,6180,15,
rollover,6181,6,
rollover,6182,9,
rollover,6183,13,
rollover,6184,14,
rollover,6185,8,
rollover,6186,7,
rollover,6187,7,
rollover,6188,9,
rollover,6189,7,
rollover,6190,7,
rollover,6191,22,
rollover,6192,21,
rollover,6193,6,
rollover,6194,6,
rollover,6195,5,
rollover,6196,11,
rollover,6197,8,
rollover,6198,12,
rollover,6199,6,
rollover,6200,6,
rollover,6201,14,
rollover,6202,6,
rollover,6203,22,
rollover,6204,17,
rollover,6205,22,
rollover,6206,23,
rollover,6207,7,
rollover,6208,7,
rollover,6209,7,
rollover,6210,7,
rollover,6211,22,
rollover,6212,8,
rollover,6213,7,
rollover,6214,5,
rollover,6215,7,
rollover,6216,19,
rollover,6217,6,
rollover,6218,6,
rollover,6219,5,
rollover,6220,7,
rollover,6221,6,
rollover,6222,7,
rollover,6223,6,
rollover,6224,18,
rollover,6225,7,
rollover,6226,7,
rollover,6227,5,
rollover,6228,7,
rollover,6229,7,
rollover,6230,21,
rollover,6231,6,
rollover,6232,14,
rollover,6233,7,
rollover,6234,6,
rollover,6235,21,
rollover,6236,22,
rollover,6237,7,
rollover,6238,5,
rollover,6239,21,
rollover,6240,7,
rollover,6241,6,
rollover,6242,19,
rollover,6243,7,
rollover,6244,20,
rollover,6245,7,
rollover,6246,8,
rollover,6247,7,
rollover,6248,11,
rollover,6249,8,
rollover,6250,21,
rollover,6251,10,
rollover,6252,5,
rollover,6253,7,
rollover,6254,14,
rollover,6255,6,
rollover,6256,5,
rollover,6257,6,
rollover,6258,15,
rollover,6259,6,
rollover,6260,3,
rollover,6261,5,
rollover,6262,22,
rollover,6263,20,
rollover,6264,5,
rollover,6265,8,
rollover,6266,6,
rollover,6267,6,
rollover,6268,7,
rollover,6269,6,
rollover,6270,17,
rollover,6271,7,
rollover,6272,14,
rollover,6273,5,
rollover,6274,7,
rollover,6275,9,
rollover,6276,24,
rollover,6277,6,
rollover,6278,6,
rollover,6279,10,
rollover,6280,6,
rollover,6281,6,
rollover,6282,7,
rollover,6283,9,
rollover,6284,10,
rollover,6285,23,
rollover,6286,6,
rollover,6287,7,
rollover,6288,19,
rollover,6289,7,
rollover,6290,6,
rollover,6291,7,
rollover,6292,6,
rollover,6293,22,
rollover,6294,11,
rollover,6295,23,
rollover,6296,20,
rollover,6297,23,
rollover,6298,7,
rollover,6299,8,
rollover,6300,8,
rollover,6301,7,
rollover,6302,6,
rollover,6303,7,
rollover,6304,22,
rollover,6305,10,
rollover,6306,7,
rollover,6307,9,
rollover,6308,20,
rollover,6309,10,
rollover,6310,23,
rollover,6311,18,
rollover,6312,11,
rollover,6313,7,
rollover,6314,8,
rollover,6315,7,
rollover,6316,23,
rollover,6317,7,
rollover,6318,7,
rollover,6319,19,
rollover,6320,7,
rollover,6321,17,
rollover,6322,6,
rollover,6323,16,
rollover,6324,7,
rollover,6325,21,
rollover,6326,7,
rollover,6327,22,
rollover,6328,6,
rollover,6329,6,
rollover,6330,7,
rollover,6331,7,
rollover,6332,22,
rollover,6333,5,
rollover,6334,9,
rollover,6335,6,
rollover,6336,6,
rollover,6337,7,
rollover,6338,11,
rollover,6339,5,
rollover,6340,12,
rollover,6341,7,
rollover,6342,6,
rollover,6343,6,
rollover,6344,7,
rollover,6345,24,
rollover,6346,6,
rollover,6347,14,
rollover,6348,8,
rollover,6349,6,
rollover,6350,9,
rollover,6351,24,
rollover,6352,6,
rollover,6353,9,
rollover,6354,6,
rollover,6355,7,
rollover,6356,10,
rollover,6357,7,
rollover,6358,9,
rollover,6359,21,
rollover,6360,6,
rollover,6361,20,
rollover,6362,8,
rollover,6363,25,
rollover,6364,7,
rollover,6365,23,
rollover,6366,8,
rollover,6367,14,
rollover,6368,22,
rollover,6369,6,
rollover,6370,6,
rollover,6371,21,
rollover,6372,6,
rollover,6373,5,
rollover,6374,7,
rollover,6375,18,
rollover,6376,7,
rollover,6377,6,
rollover,6378,20,
rollover,6379,10,
rollover,6380,21,
rollover,6381,16,
rollover,6382,19,
rollover,6383,6,
rollover,6384,9,
rollover,6385,7,
rollover,6386,5,
rollover,6387,7,
rollover,6388,10,
rollover,6389,21,
rollover,6390,7,
rollover,6391,7,
rollover,6392,7,
rollover,6393,10,
rollover,6394,7,
rollover,6395,6,
rollover,6396,6,
rollover,6397,7,
rollover,6398,6,
rollover,6399,9,
rollover,6400,22,
rollover,6401,7,
rollover,6402,22,
rollover,6403,5,
rollover,6404,5,
rollover,6405,7,
rollover,6406,6,
rollover,6407,6,
rollover,6408,7,
rollover,6409,7,
rollover,6410,6,
rollover,6411,7,
rollover,6412,11,
rollover,6413,10,
rollover,6414,19,
rollover,6415,9,
rollover,6416,9,
rollover,6417,7,
rollover,6418,5,
rollover,6419,14,
rollover,6420,7,
rollover,6421,16,
rollover,6422,7,
rollover,6423,7,
rollover,6424,15,
rollover,6425,21,
rollover,6426,21,
rollover,6427,5,
rollover,6428,23,
rollover,6429,7,
rollover,6430,6,
rollover,6431,6,
rollover,6432,22,
rollover,6433,10,
rollover,6434,6,
rollover,6435,14,
rollover,6436,19,
rollover,6437,6,
rollover,6438,6,
rollover,6439,7,
rollover,6440,7,
rollover,6441,8,
rollover,6442,5,
rollover,6443,6,
rollover,6444,9,
rollover,6445,5,
rollover,6446,10,
rollover,6447,9,
rollover,6448,20,
rollover,6449,6,
rollover,6450,7,
rollover,6451,11,
rollover,6452,6,
rollover,6453,6,
rollover,6454,16,
rollover,6455,6,
rollover,6456,22,
rollover,6457,8,
rollover,6458,7,
rollover,6459,9,
rollover,6460,6,
rollover,6461,20,
rollover,6462,7,
rollover,6463,6,
rollover,6464,8,
rollover,6465,10,
rollover,6466,9,
rollover,6467,19,
rollover,6468,20,
rollover,6469,12,
rollover,6470,6,
rollover,6471,15,
rollover,6472,9,
rollover,6473,8,
rollover,6474,24,
rollover,6475,7,
rollover,6476,6,
rollover,6477,6,
rollover,6478,6,
rollover,6479,7,
rollover,6480,13,
rollover,6481,12,
rollover,6482,38,
rollover,6483,4,
rollover,6484,31,
rollover,6485,7,
rollover,6486,8,
rollover,6487,7,
rollover,6488,22,
rollover,6489,5,
rollover,6490,7,
rollover,6491,7,
rollover,6492,19,
rollover,6493,8,
rollover,6494,7,
rollover,6495,14,
rollover,6496,7,
rollover,6497,6,
rollover,6498,13,
rollover,6499,15,
rollover,6500,7,
rollover,6501,7,
rollover,6502,14,
rollover,6503,7,
rollover,6504,6,
rollover,6505,6,
rollover,6506,22,
rollover,6507,23,
rollover,6508,7,
rollover,6509,19,
rollover,6510,29,
rollover,6511,5,
rollover,6512,5,
rollover,6513,16,
rollover,6514,14,
rollover,6515,23,
rollover,6516,21,
rollover,6517,3,
rollover,6518,6,
rollover,6519,6,
rollover,6520,20,
rollover,6521,7,
rollover,6522,21,
rollover,6523,7,
rollover,6524,7,
rollover,6525,6,
rollover,6526,6,
rollover,6527,23,
rollover,6528,7,
rollover,6529,20,
rollover,6530,8,
rollover,6531,16,
rollover,6532,5,
rollover,6533,18,
rollover,6534,7,
rollover,6535,7,
rollover,6536,5,
rollover,6537,6,
rollover,6538,7,
rollover,6539,5,
rollover,6540,6,
rollover,6541,7,
rollover,6542,20,
rollover,6543,5,
rollover,6544,6,
rollover,6545,3,
rollover,6546,5,
rollover,6547,13,
rollover,6548,6,
rollover,6549,7,
rollover,6550,7,
rollover,6551,4,
rollover,6552,9,
rollover,6553,7,
rollover,6554,6,
rollover,6555,6,
rollover,6556,20,
rollover,6557,6,
rollover,6558,7,
rollover,6559,6,
rollover,6560,6,
rollover,6561,19,
rollover,6562,8,
rollover,6563,7,
rollover,6564,6,
rollover,6565,6,
rollover,6566,7,
rollover,6567,8,
rollover,6568,7,
rollover,6569,7,
rollover,6570,5,
rollover,6571,8,
rollover,6572,7,
rollover,6573,7,
rollover,6574,11,
rollover,6575,7,
rollover,6576,6,
rollover,6577,6,
rollover,6578,8,
rollover,6579,33,
rollover,6580,20,
rollover,6581,6,
rollover,6582,22,
rollover,6583,7,
rollover,6584,5,
rollover,6585,8,
rollover,6586,6,
rollover,6587,21,
rollover,6588,20,
rollover,6589,8,
rollover,6590,21,
rollover,6591,7,
rollover,6592,4,
rollover,6593,10,
rollover,6594,10,
rollover,6595,7,
rollover,6596,17,
rollover,6597,7,
rollover,6598,7,
rollover,6599,9,
rollover,6600,7,
rollover,6601,6,
rollover,6602,23,
rollover,6603,21,
rollover,6604,21,
rollover,6605,6,
rollover,6606,3,
rollover,6607,20,
rollover,6608,7,
rollover,6609,9,
rollover,6610,6,
rollover,6611,12,
rollover,6612,7,
rollover,6613,28,
rollover,6614,8,
rollover,6615,24,
rollover,6616,7,
rollover,6617,7,
rollover,6618,7,
rollover,6619,9,
rollover,6620,22,
rollover,6621,20,
rollover,6622,7,
rollover,6623,5,
rollover,6624,10,
rollover,6625,6,
rollover,6626,7,
rollover,6627,7,
rollover,6628,22,
rollover,6629,11,
rollover,6630,5,
rollover,6631,4,
rollover,6632,15,
rollover,6633,5,
rollover,6634,7,
rollover,6635,9,
rollover,6636,24,
rollover,6637,20,
rollover,6638,12,
rollover,6639,5,
rollover,6640,7,
rollover,6641,23,
rollover,6642,10,
rollover,6643,20,
rollover,6644,12,
rollover,6645,6,
rollover,6646,7,
rollover,6647,10,
rollover,6648,17,
rollover,6649,7,
rollover,6650,23,
rollover,6651,6,
rollover,6652,18,
rollover,6653,7,
rollover,6654,6,
rollover,6655,3,
rollover,6656,6,
rollover,6657,9,
rollover,6658,7,
rollover,6659,8,
rollover,6660,6,
rollover,6661,7,
rollover,6662,33,
rollover,6663,6,
rollover,6664,7,
rollover,6665,7,
rollover,6666,6,
rollover,6667,7,
rollover,6668,5,
rollover,6669,16,
rollover,6670,7,
rollover,6671,7,
rollover,6672,27,
rollover,6673,20,
rollover,6674,5,
rollover,6675,13,
rollover,6676,12,
rollover,6677,10,
rollover,6678,6,
rollover,6679,11,
rollover,6680,7,
rollover,6681,7,
rollover,6682,7,
rollover,6683,9,
rollover,6684,23,
rollover,6685,21,
rollover,6686,6,
rollover,6687,7,
rollover,6688,4,
rollover,6689,8,
rollover,6690,6,
rollover,6691,12,
rollover,6692,48,
rollover,6693,14,
rollover,6694,6,
rollover,6695,7,
rollover,6696,6,
rollover,6697,10,
rollover,6698,12,
rollover,6699,24,
rollover,6700,7,
rollover,6701,21,
rollover,6702,14,
rollover,6703,15,
rollover,6704,16,
rollover,6705,20,
rollover,6706,16,
rollover,6707,6,
rollover,6708,5,
rollover,6709,10,
rollover,6710,7,
rollover,6711,6,
rollover,6712,6,
rollover,6713,5,
rollover,6714,5,
rollover,6715,7,
rollover,6716,8,
rollover,6717,6,
rollover,6718,7,
rollover,6719,21,
rollover,6720,6,
rollover,6721,6,
rollover,6722,10,
rollover,6723,6,
rollover,6724,22,
rollover,6725,21,
rollover,6726,9,
rollover,6727,10,
rollover,6728,14,
rollover,6729,11,
rollover,6730,5,
rollover,6731,21,
rollover,6732,7,
rollover,6733,7,
rollover,6734,6,
rollover,6735,22,
rollover,6736,7,
rollover,6737,6,
rollover,6738,18,
rollover,6739,6,
rollover,6740,6,
rollover,6741,8,
rollover,6742,23,
rollover,6743,8,
rollover,6744,5,
rollover,6745,6,
rollover,6746,22,
rollover,6747,6,
rollover,6748,6,
rollover,6749,21,
rollover,6750,13,
rollover,6751,7,
rollover,6752,7,
rollover,6753,15,
rollover,6754,8,
rollover,6755,7,
rollover,6756,19,
rollover,6757,20,
rollover,6758,7,
rollover,6759,9,
rollover,6760,14,
rollover,6761,3,
rollover,6762,9,
rollover,6763,19,
rollover,6764,21,
rollover,6765,21,
rollover,6766,20,
rollover,6767,11,
rollover,6768,6,
rollover,6769,6,
rollover,6770,24,
rollover,6771,6,
rollover,6772,22,
rollover,6773,21,
rollover,6774,20,
rollover,6775,6,
rollover,6776,6,
rollover,6777,6,
rollover,6778,16,
rollover,6779,9,
rollover,6780,12,
rollover,6781,15,
rollover,6782,8,
rollover,6783,7,
rollover,6784,7,
rollover,6785,15,
rollover,6786,21,
rollover,6787,8,
rollover,6788,5,
rollover,6789,18,
rollover,6790,6,
rollover,6791,6,
rollover,6792,23,
rollover,6793,6,
rollover,6794,19,
rollover,6795,8,
rollover,6796,6,
rollover,6797,6,
rollover,6798,5,
rollover,6799,21,
rollover,6800,9,
rollover,6801,8,
rollover,6802,6,
rollover,6803,12,
rollover,6804,7,
rollover,6805,6,
rollover,6806,7,
rollover,6807,6,
rollover,6808,25,
rollover,6809,7,
rollover,6810,7,
rollover,6811,7,
rollover,6812,7,
rollover,6813,21,
rollover,6814,10,
rollover,6815,8,
rollover,6816,21,
rollover,6817,13,
rollover,6818,7,
rollover,6819,5,
rollover,6820,6,
rollover,6821,7,
rollover,6822,7,
rollover,6823,6,
rollover,6824,21,
rollover,6825,7,
rollover,6826,7,
rollover,6827,8,
rollover,6828,7,
rollover,6829,8,
rollover,6830,17,
rollover,6831,7,
rollover,6832,6,
rollover,6833,5,
rollover,6834,3,
rollover,6835,6,
rollover,6836,15,
rollover,6837,14,
rollover,6838,14,
rollover,6839,10,
rollover,6840,6,
rollover,6841,7,
rollover,6842,5,
rollover,6843,7,
rollover,6844,10,
rollover,6845,12,
rollover,6846,23,
rollover,6847,8,
rollover,6848,8,
rollover,6849,6,
rollover,6850,31,
rollover,6851,6,
rollover,6852,17,
rollover,6853,6,
rollover,6854,6,
rollover,6855,7,
rollover,6856,6,
rollover,6857,13,
rollover,6858,21,
rollover,6859,19,
rollover,6860,7,
rollover,6861,21,
rollover,6862,8,
rollover,6863,6,
rollover,6864,6,
rollover,6865,6,
rollover,6866,23,
rollover,6867,6,
rollover,6868,7,
rollover,6869,8,
rollover,6870,21,
rollover,6871,7,
rollover,6872,7,
rollover,6873,19,
rollover,6874,7,
rollover,6875,6,
rollover,6876,5,
rollover,6877,6,
rollover,6878,9,
rollover,6879,8,
rollover,6880,7,
rollover,6881,6,
rollover,6882,7,
rollover,6883,7,
rollover,6884,6,
rollover,6885,6,
rollover,6886,11,
rollover,6887,13,
rollover,6888,16,
rollover,6889,9,
rollover,6890,6,
rollover,6891,3,
rollover,6892,8,
rollover,6893,7,
rollover,6894,6,
rollover,6895,11,
rollover,6896,8,
rollover,6897,7,
rollover,6898,7,
rollover,6899,20,
rollover,6900,7,
rollover,6901,7,
rollover,6902,15,
rollover,6903,7,
rollover,6904,7,
rollover,6905,6,
rollover,6906,6,
rollover,6907,7,
rollover,6908,22,
rollover,6909,23,
rollover,6910,7,
rollover,6911,7,
rollover,6912,7,
rollover,6913,15,
rollover,6914,7,
rollover,6915,20,
rollover,6916,22,
rollover,6917,6,
rollover,6918,15,
rollover,6919,6,
rollover,6920,7,
rollover,6921,8,
rollover,6922,7,
rollover,6923,8,
rollover,6924,7,
rollover,6925,3,
rollover,6926,15,
rollover,6927,9,
rollover,6928,6,
rollover,6929,7,
rollover,6930,7,
rollover,6931,6,
rollover,6932,7,
rollover,6933,7,
rollover,6934,23,
rollover,6935,20,
rollover,6936,13,
rollover,6937,10,
rollover,6938,11,
rollover,6939,6,
rollover,6940,6,
rollover,6941,11,
rollover,6942,9,
rollover,6943,14,
rollover,6944,7,
rollover,6945,7,
rollover,6946,7,
rollover,6947,7,
rollover,6948,20,
rollover,6949,21,
rollover,6950,7,
rollover,6951,6,
rollover,6952,7,
rollover,6953,6,
rollover,6954,5,
rollover,6955,6,
rollover,6956,11,
rollover,6957,19,
rollover,6958,12,
rollover,6959,6,
rollover,6960,7,
rollover,6961,7,
rollover,6962,7,
rollover,6963,7,
rollover,6964,6,
rollover,6965,6,
rollover,6966,5,
rollover,6967,5,
rollover,6968,6,
rollover,6969,8,
rollover,6970,16,
rollover,6971,7,
rollover,6972,6,
rollover,6973,5,
rollover,6974,7,
rollover,6975,10,
rollover,6976,20,
rollover,6977,6,
rollover,6978,15,
rollover,6979,7,
rollover,6980,8,
rollover,6981,7,
rollover,6982,20,
rollover,6983,18,
rollover,6984,6,
rollover,6985,7,
rollover,6986,11,
rollover,6987,6,
rollover,6988,6,
rollover,6989,7,
rollover,6990,7,
rollover,6991,22,
rollover,6992,7,
rollover,6993,8,
rollover,6994,5,
rollover,6995,6,
rollover,6996,6,
rollover,6997,20,
rollover,6998,7,
rollover,6999,9,
rollover,7000,6,
rollover,7001,6,
rollover,7002,19,
rollover,7003,24,
rollover,7004,7,
rollover,7005,7,
rollover,7006,6,
rollover,7007,20,
rollover,7008,20,
rollover,7009,9,
rollover,7010,22,
rollover,7011,18,
rollover,7012,5,
rollover,7013,7,
rollover,7014,7,
rollover,7015,16,
rollover,7016,10,
rollover,7017,7,
rollover,7018,7,
rollover,7019,7,
rollover,7020,6,
rollover,7021,9,
rollover,7022,7,
rollover,7023,7,
rollover,7024,5,
rollover,7025,7,
rollover,7026,6,
rollover,7027,6,
rollover,7028,10,
rollover,7029,6,
rollover,7030,6,
rollover,7031,8,
rollover,7032,14,
rollover,7033,7,
rollover,7034,6,
rollover,7035,4,
rollover,7036,21,
rollover,7037,8,
rollover,7038,4,
rollover,7039,6,
rollover,7040,6,
rollover,7041,6,
rollover,7042,6,
rollover,7043,7,
rollover,7044,9,
rollover,7045,21,
rollover,7046,5,
rollover,7047,5,
rollover,7048,7,
rollover,7049,6,
rollover,7050,7,
rollover,7051,7,
rollover,7052,20,
rollover,7053,13,
rollover,7054,10,
rollover,7055,6,
rollover,7056,14,
rollover,7057,9,
rollover,7058,7,
rollover,7059,17,
rollover,7060,14,
rollover,7061,7,
rollover,7062,7,
rollover,7063,14,
rollover,7064,18,
rollover,7065,19,
rollover,7066,7,
rollover,7067,7,
rollover,7068,8,
rollover,7069,7,
rollover,7070,7,
rollover,7071,10,
rollover,7072,9,
rollover,7073,22,
rollover,7074,20,
rollover,7075,14,
rollover,7076,9,
rollover,7077,20,
rollover,7078,6,
rollover,7079,8,
rollover,7080,19,
rollover,7081,18,
rollover,7082,7,
